2.798567074218322182e-01,-2.942163893062315965e-04,1.360233812741202530e-01,9.719455453631243788e-03,1.056553507687224905e-02
-2.942163893157952355e-04,8.086372487262274422e-01,-1.497703625329062198e-02,7.749151004199783532e-02,-1.171433926589937474e-01
1.360233812741170889e-01,-1.497703625329191955e-02,5.568466301372649863e-01,1.322644245069216073e-01,8.339764799445283094e-02
9.719455453641391920e-03,7.749151004199712756e-02,1.322644245069210522e-01,5.302431947907595422e-01,-1.463809228625310987e-02
1.056553507684412745e-02,-1.171433926589968005e-01,8.339764799446938714e-02,-1.463809228625248364e-02,2.217624002577293085e-01
