2.110464169530323897e-01,-7.561477837023020121e-02,-6.500868216599866439e-03,4.708664291824679604e-02,7.271614810667799411e-02
-7.561477837022702320e-02,8.437454594695894539e-01,1.637161202207347566e-01,-2.236371473861008263e-02,3.742497497234977683e-02
-6.500868216602417350e-03,1.637161202207342847e-01,6.140776773089475782e-01,5.933565333532854480e-02,-2.878213147484015924e-02
4.708664291824748993e-02,-2.236371473860854220e-02,5.933565333532692110e-02,7.308868240042445397e-01,1.527525185026180343e-01
7.271614810667394180e-02,3.742497497234547471e-02,-2.878213147483682857e-02,1.527525185026193943e-01,2.500732041962836494e-01
